Date,ProductGroup,SalesRegion,SalesOffice,SalesInUsd,SalesCost,QuantityInvoiced,SKU
2003-08-01,Structural,West,Denver,1263.75899595669,881.36163681359,296.025175961806,ALM 00800  7300XA
2003-09-01,Structural,West,Denver,1428.46020090698,979.59577197065,926.860925420549,ALM 00800  7300XA
2003-10-01,Structural,West,Denver,1124.74231387387,1431.99923298908,488.920726387822,ALM 00800  7300XA
2003-11-01,Structural,West,Denver,1060.5823965689,686.758903646245,248.142239287819,ALM 00800  7300XA
2003-12-01,Structural,West,Denver,904.415922441476,585.315870689068,211.769895243703,ALM 00800  7300XA
2001-01-01,Structural,West,Denver,270.665307655413,197.768831985352,87.9911902809139,ALM 00807  3000XA
2001-02-01,Structural,West,Denver,296.173049360125,215.890691950744,96.3408075807902,ALM 00807  3000XA
2001-03-01,Structural,West,Denver,343.856450593185,251.008462206977,112.147455137125,ALM 00807  3000XA
2001-04-01,Structural,West,Denver,222.024824599634,161.116590261376,71.9700134521399,ALM 00807  3000XA
2001-05-01,Structural,West,Denver,374.916674823719,268.439821289326,120.002230536923,ALM 00807  3000XA
2001-06-01,Structural,West,Denver,296.010602464324,214.75873397675,95.8016261783108,ALM 00807  3000XA
2001-07-01,Structural,West,Denver,615.565293676535,439.260695907637,198.702379716812,ALM 00807  3000XA
2001-08-01,Structural,West,Denver,394.926207583644,277.582137036417,128.107551043228,ALM 00807  3000XA
2001-09-01,Structural,West,Denver,369.07971487501,257.738628502838,120.20831538506,ALM 00807  3000XA
2001-10-01,Structural,West,Denver,640.858725065611,444.676468063681,207.396281379827,ALM 00807  3000XA
2001-11-01,Structural,West,Denver,344.380475368969,240.03798911372,111.972081815704,ALM 00807  3000XA
2001-12-01,Structural,West,Denver,270.796584763615,188.626233079649,87.9839441961599,ALM 00807  3000XA
2002-01-01,Structural,West,Denver,221.985469458781,155.749709970338,71.9761949898217,ALM 00807  3000XA
2002-02-01,Structural,West,Denver,247.165492824868,172.974593334879,79.8951780366254,ALM 00807  3000XA
2002-03-01,Structural,West,Denver,147.73084655812,103.870111114042,47.9704856013913,ALM 00807  3000XA
2002-04-01,Structural,West,Denver,296.406004568063,209.516791682536,95.9583831079612,ALM 00807  3000XA
2002-05-01,Structural,West,Denver,543.750230809977,401.615213559821,175.721425807692,ALM 00807  3000XA
2002-06-01,Structural,West,Denver,98.56,72.824,32.0,ALM 00807  3000XA
2002-07-01,Structural,West,Denver,467.59976847423,363.248402204996,160.050977722345,ALM 00807  3000XA
2002-08-01,Structural,West,Denver,836.520914005297,637.905024680652,279.126959149273,ALM 00807  3000XA
2002-09-01,Structural,West,Denver,330.118265291928,254.671664339339,112.090172372789,ALM 00807  3000XA
2002-10-01,Structural,West,Denver,827.916046792881,663.22981935556,281.012503500778,ALM 00807  3000XA
2002-11-01,Structural,West,Denver,213.136484134386,170.200684620585,71.7282571119431,ALM 00807  3000XA
2002-12-01,Structural,West,Denver,639.179822485174,571.790959006226,215.021177699095,ALM 00807  3000XA
2003-01-01,Structural,West,Denver,118.118731597885,113.029554406099,40.0220326534852,ALM 00807  3000XA
2003-02-01,Structural,West,Denver,331.260260823102,317.094069613824,111.898322525019,ALM 00807  3000XA
2003-03-01,Structural,West,Denver,307.072045379868,304.243822108066,104.169342972085,ALM 00807  3000XA
2003-04-01,Structural,West,Denver,663.938196185947,654.498514527502,223.760236355626,ALM 00807  3000XA
2003-05-01,Structural,West,Denver,294.96669439168,374.077645739598,128.053200726285,ALM 00807  3000XA
2003-06-01,Structural,West,Denver,282.942584755764,276.155152539142,95.9931935815433,ALM 00807  3000XA
2003-07-01,Structural,West,Denver,592.671017041321,591.673727404449,200.015077888231,ALM 00807  3000XA
2003-08-01,Structural,West,Denver,447.969765034824,443.444673444749,151.97573585333,ALM 00807  3000XA
2003-09-01,Structural,West,Denver,283.61501724431,275.719507442458,385.101890782759,ALM 00807  3000XA
2003-10-01,Structural,West,Denver,731.146884262331,712.551807463428,247.642732979571,ALM 00807  3000XA
2003-11-01,Structural,West,Denver,258.81496281361,241.653505035524,88.1475053397374,ALM 00807  3000XA
2003-12-01,Structural,West,Denver,354.292803143305,328.348426884352,120.148625562637,ALM 00807  3000XA
2001-01-01,Structural,West,Denver,119.066063901968,44.5821635435396,79.9809639863726,ALM 00807  7000XA
2001-02-01,Structural,West,Denver,238.206835235834,89.0283161807382,160.113370587111,ALM 00807  7000XA
2001-03-01,Structural,West,Denver,208.338256451534,75.118758433882,140.271062179809,ALM 00807  7000XA
2001-04-01,Structural,West,Denver,208.253144660192,74.7424069929909,140.078023390029,ALM 00807  7000XA
2001-05-01,Structural,West,Denver,181.344444760553,64.2601106790847,120.307392180495,ALM 00807  7000XA
2001-06-01,Structural,West,Denver,178.608882402887,64.3325769337995,119.724229727169,ALM 00807  7000XA
2001-07-01,Structural,West,Denver,476.941428348325,168.189193653262,320.89326323067,ALM 00807  7000XA
2001-08-01,Structural,West,Denver,89.3947341094797,31.16,60.0,ALM 00807  7000XA
2001-09-01,Structural,West,Denver,178.922529070578,61.7967688162292,119.83269691047,ALM 00807  7000XA
2001-10-01,Structural,West,Denver,417.400737492699,144.126149423971,280.2804687576,ALM 00807  7000XA
2001-11-01,Structural,West,Denver,208.502311863634,72.2924162086151,140.015867636438,ALM 00807  7000XA
2001-12-01,Structural,West,Denver,178.749967138535,61.8243218494832,120.326582815375,ALM 00807  7000XA
2002-01-01,Structural,West,Denver,208.709330527514,74.2761957907277,139.828126738832,ALM 00807  7000XA
2002-02-01,Structural,West,Denver,268.378770225826,95.5656296361538,180.087398418253,ALM 00807  7000XA
2002-03-01,Structural,West,Denver,238.723908310143,81.507196853172,159.807641946665,ALM 00807  7000XA
2002-04-01,Structural,West,Denver,267.696814146391,92.4612412241954,180.218041487663,ALM 00807  7000XA
2002-05-01,Structural,West,Denver,328.114262631962,117.124899301441,219.58226042663,ALM 00807  7000XA
2002-06-01,Structural,West,Denver,208.62270658902,74.5103560927749,139.933002970318,ALM 00807  7000XA
2002-07-01,Structural,West,Denver,446.953625295192,159.886291717098,299.671006955339,ALM 00807  7000XA
2002-08-01,Structural,West,Denver,285.765587388353,106.152738929207,199.940497579657,ALM 00807  7000XA
2002-09-01,Structural,West,Denver,371.557495498602,139.093573089391,260.544393531068,ALM 00807  7000XA
2002-10-01,Structural,West,Denver,573.216514384787,221.934194658661,400.112568268649,ALM 00807  7000XA
2002-11-01,Structural,West,Denver,257.087725214588,99.6187865668848,180.001232190707,ALM 00807  7000XA
2002-12-01,Structural,West,Denver,257.279289302342,99.7529435032943,180.208856979603,ALM 00807  7000XA
2003-01-01,Structural,West,Denver,85.744,32.6719531119026,60.0,ALM 00807  7000XA
2003-02-01,Structural,West,Denver,200.711390247223,76.1374678778455,139.801082724616,ALM 00807  7000XA
2003-03-01,Structural,West,Denver,429.263344481065,168.870920267064,300.414219615605,ALM 00807  7000XA
2003-04-01,Structural,West,Denver,428.474997446089,169.235080222399,300.120836978601,ALM 00807  7000XA
2003-05-01,Structural,West,Denver,171.302903074143,67.4851295934705,120.06603643665,ALM 00807  7000XA
2003-06-01,Structural,West,Denver,371.816522295257,144.701731903658,260.106324616805,ALM 00807  7000XA
2003-07-01,Structural,West,Denver,343.626024101989,141.557812446348,239.666044742978,ALM 00807  7000XA
2003-08-01,Structural,West,Denver,313.032716025345,128.149541237865,220.284774515938,ALM 00807  7000XA
2003-09-01,Structural,West,Denver,314.789342597892,126.52509055428,220.180582844174,ALM 00807  7000XA
2003-10-01,Structural,West,Denver,1091.58164061422,437.556584209365,759.39046540704,ALM 00807  7000XA
2003-11-01,Structural,West,Denver,285.866851544959,109.79662199379,199.490955789085,ALM 00807  7000XA
2003-12-01,Structural,West,Denver,371.81862202345,142.633617689829,260.000961745617,ALM 00807  7000XA
2001-01-01,Structural,West,Denver,482.831107156752,405.132448216634,319.478001915871,ALM 00807  7200XA
2001-02-01,Structural,West,Denver,392.389111385504,329.806339084165,259.776162413662,ALM 00807  7200XA
2001-03-01,Structural,West,Denver,664.974188889111,478.535086159333,439.398756880008,ALM 00807  7200XA
2001-04-01,Structural,West,Denver,816.800518878386,588.704374962533,540.17424932342,ALM 00807  7200XA
2001-05-01,Structural,West,Denver,819.038798381355,586.995436078665,540.577816670336,ALM 00807  7200XA
2001-06-01,Structural,West,Denver,574.447579303337,414.635952080731,380.066594187983,ALM 00807  7200XA
2001-07-01,Structural,West,Denver,724.546522029962,1178.84398064516,1100.73007165505,ALM 00807  7200XA
2001-08-01,Structural,West,Denver,513.726546179319,358.852832868445,340.59966453852,ALM 00807  7200XA
2001-09-01,Structural,West,Denver,725.333261046485,503.244724373755,479.395796363479,ALM 00807  7200XA
2001-10-01,Structural,West,Denver,936.398351696932,650.175784196302,620.53414722864,ALM 00807  7200XA
2001-11-01,Structural,West,Denver,542.773689514887,376.175152272057,360.117666140675,ALM 00807  7200XA
2001-12-01,Structural,West,Denver,755.261544115714,525.430397732437,500.516544100399,ALM 00807  7200XA
2002-01-01,Structural,West,Denver,632.696025792886,397.258609948289,419.517936852975,ALM 00807  7200XA
2002-02-01,Structural,West,Denver,604.550068520453,377.692514208984,399.722780461318,ALM 00807  7200XA
2002-03-01,Structural,West,Denver,632.492494149845,396.019535596303,419.547743286054,ALM 00807  7200XA
2002-04-01,Structural,West,Denver,940.585740086094,590.249145914876,620.911545819598,ALM 00807  7200XA
2002-05-01,Structural,West,Denver,1028.62190951581,677.082961473289,679.388142192802,ALM 00807  7200XA
2002-06-01,Structural,West,Denver,452.630248074867,298.492467511663,299.57141808282,ALM 00807  7200XA
2002-07-01,Structural,West,Denver,939.240133207696,655.560460559516,659.794951596001,ALM 00807  7200XA
2002-08-01,Structural,West,Denver,1193.89191582164,813.789554143844,819.262569760912,ALM 00807  7200XA
2002-09-01,Structural,West,Denver,695.632574234067,503.693668002904,480.006306492995,ALM 00807  7200XA
2002-10-01,Structural,West,Denver,1329.78602848942,1003.78380876505,918.583605740266,ALM 00807  7200XA
2002-11-01,Structural,West,Denver,578.018860293502,437.200807925191,400.809866408756,ALM 00807  7200XA
2002-12-01,Structural,West,Denver,666.552333619292,569.693194971416,459.644166456958,ALM 00807  7200XA
2003-01-01,Structural,West,Denver,289.6,241.064,200.0,ALM 00807  7200XA
2003-02-01,Structural,West,Denver,663.905510104204,555.121051273207,460.053712474104,ALM 00807  7200XA
2003-03-01,Structural,West,Denver,1188.89468813353,1023.2996217969,820.366493785193,ALM 00807  7200XA
2003-04-01,Structural,West,Denver,1351.41574090884,1175.08642617729,939.701534831866,ALM 00807  7200XA
2003-05-01,Structural,West,Denver,779.549417387005,675.424483664726,540.012435871516,ALM 00807  7200XA
2003-06-01,Structural,West,Denver,520.802874804851,442.653002687786,360.292632586253,ALM 00807  7200XA
2003-07-01,Structural,West,Denver,808.249626650595,689.343237142646,560.439586934157,ALM 00807  7200XA
2003-08-01,Structural,West,Denver,1180.98096065063,997.366326771095,815.601302464448,ALM 00807  7200XA
2003-09-01,Structural,West,Denver,694.677932677814,574.00952740727,480.701932960793,ALM 00807  7200XA
2003-10-01,Structural,West,Denver,1357.35410046307,1125.46861705905,938.688352665294,ALM 00807  7200XA
2003-11-01,Structural,West,Denver,784.868735757611,612.140645433296,539.659399770113,ALM 00807  7200XA
2003-12-01,Structural,West,Denver,928.203703017785,727.564550837444,640.159266394469,ALM 00807  7200XA
2001-01-01,Structural,West,Denver,172.722710468236,101.505872598186,63.9192028832111,ALM 00807  7400XA
2001-02-01,Structural,West,Denver,301.168255595569,177.328523380084,112.01449461846,ALM 00807  7400XA
2001-03-01,Structural,West,Denver,237.931687750466,132.312550749179,88.1057109393819,ALM 00807  7400XA
2001-04-01,Structural,West,Denver,308.091894910455,168.101441193502,111.84080329276,ALM 00807  7400XA
2001-05-01,Structural,West,Denver,259.375668431839,144.277515742556,96.0651626983259,ALM 00807  7400XA
2001-06-01,Structural,West,Denver,194.428612780814,108.271859466546,71.9515082959411,ALM 00807  7400XA
2001-07-01,Structural,West,Denver,194.518167950609,105.929905126946,71.947315681429,ALM 00807  7400XA
2001-08-01,Structural,West,Denver,366.99554290985,196.823126264831,135.673667150944,ALM 00807  7400XA
2001-09-01,Structural,West,Denver,303.186505629961,160.319627790093,112.005690880101,ALM 00807  7400XA
2001-10-01,Structural,West,Denver,605.574565098378,321.732860287635,223.430354729421,ALM 00807  7400XA
2001-11-01,Structural,West,Denver,322.910841725416,171.813984541703,120.113458125074,ALM 00807  7400XA
2001-12-01,Structural,West,Denver,172.708555391963,91.6724595960323,64.0173822183648,ALM 00807  7400XA
2002-01-01,Structural,West,Denver,237.723666645538,139.886710680405,87.907392304081,ALM 00807  7400XA
2002-02-01,Structural,West,Denver,259.305778865137,153.05220903411,95.9090645909293,ALM 00807  7400XA
2002-03-01,Structural,West,Denver,368.913373837512,213.135010961056,135.938505453734,ALM 00807  7400XA
2002-04-01,Structural,West,Denver,454.453328379152,265.643797889079,167.811802443629,ALM 00807  7400XA
2002-05-01,Structural,West,Denver,217.851222951388,132.074696693736,80.0096429248842,ALM 00807  7400XA
2002-06-01,Structural,West,Denver,215.853271426541,131.883410841697,80.0288316637018,ALM 00807  7400XA
2002-07-01,Structural,West,Denver,89.5442533054647,79.2790179306773,47.96948427735,ALM 00807  7400XA
2002-08-01,Structural,West,Denver,476.847504665717,303.689392480365,183.903720879134,ALM 00807  7400XA
2002-09-01,Structural,West,Denver,248.649736792559,158.280306226916,96.2002232165662,ALM 00807  7400XA
2002-10-01,Structural,West,Denver,455.003069308437,302.518420875593,176.086196679273,ALM 00807  7400XA
2002-11-01,Structural,West,Denver,434.874182328201,289.223491934102,167.895827585975,ALM 00807  7400XA
2002-12-01,Structural,West,Denver,82.848,55.032,32.0,ALM 00807  7400XA
2003-01-01,Structural,West,Denver,207.049267469962,135.107923536422,79.9130520355469,ALM 00807  7400XA
2003-02-01,Structural,West,Denver,332.341804137167,216.209226051204,127.448043241312,ALM 00807  7400XA
2003-03-01,Structural,West,Denver,414.962786985935,281.34567264883,159.828244120257,ALM 00807  7400XA
2003-04-01,Structural,West,Denver,373.089043774532,253.801278197066,143.850054825429,ALM 00807  7400XA
2003-05-01,Structural,West,Denver,268.857037830227,181.883567923239,103.844872673657,ALM 00807  7400XA
2003-06-01,Structural,West,Denver,268.899714544994,179.128286653855,103.972742393551,ALM 00807  7400XA
2003-07-01,Structural,West,Denver,476.536213431769,317.261876481359,184.260038869843,ALM 00807  7400XA
2003-08-01,Structural,West,Denver,248.638537911961,162.48753253828,96.2714352941823,ALM 00807  7400XA
2003-09-01,Structural,West,Denver,393.323904451599,253.701984214478,151.994443218861,ALM 00807  7400XA
2003-10-01,Structural,West,Denver,1240.00724030669,800.313766647064,480.167817849309,ALM 00807  7400XA
2003-11-01,Structural,West,Denver,188.384145974738,113.27850653733,71.8508187591155,ALM 00807  7400XA
2003-12-01,Structural,West,Denver,427.527043648089,251.051052301143,160.184816949804,ALM 00807  7400XA
2001-01-01,Structural,West,Denver,314.695857581211,208.660094007237,160.106825989717,ALM 00903  7200XA
2001-02-01,Structural,West,Denver,661.375343058397,437.632893492239,335.189773594733,ALM 00903  7200XA
2001-03-01,Structural,West,Denver,772.897314879831,486.951910536564,391.356484406386,ALM 00903  7200XA
2001-04-01,Structural,West,Denver,661.338619579222,419.043957727452,336.917226379782,ALM 00903  7200XA
2001-05-01,Structural,West,Denver,1106.82425253969,690.288414742528,552.178288514217,ALM 00903  7200XA
2001-06-01,Structural,West,Denver,456.122974029259,289.2253818065,231.777376255478,ALM 00903  7200XA
2001-07-01,Structural,West,Denver,615.646663519987,1087.09319458274,888.850765330935,ALM 00903  7200XA
2001-08-01,Structural,West,Denver,584.259176420721,357.66054845741,295.836144629206,ALM 00903  7200XA
2001-09-01,Structural,West,Denver,900.20647978608,545.319443948823,454.792133147539,ALM 00903  7200XA
2001-10-01,Structural,West,Denver,1163.44585630863,708.846579128027,594.486451630446,ALM 00903  7200XA
2001-11-01,Structural,West,Denver,802.513094700125,490.530880383759,408.123644095422,ALM 00903  7200XA
2001-12-01,Structural,West,Denver,552.03933937988,335.906539579613,280.591543452959,ALM 00903  7200XA
2002-01-01,Structural,West,Denver,633.421217500027,406.686095783722,320.08810396735,ALM 00903  7200XA
2002-02-01,Structural,West,Denver,633.882696998287,407.589078916179,319.075624069145,ALM 00903  7200XA
2002-03-01,Structural,West,Denver,778.494782707253,498.056520696976,393.070708794066,ALM 00903  7200XA
2002-04-01,Structural,West,Denver,975.832167142264,626.422013686036,489.633673745874,ALM 00903  7200XA
2002-05-01,Structural,West,Denver,970.694118385388,649.99739623131,486.14615306341,ALM 00903  7200XA
