NAME,STRING,DESC
ESRI:32074,+proj=tmerc +lat_0=0 +lon_0=-99 +k=0.999600 +x_0=500000.001016002 +y_0=0 +ellps=clrk66 +datum=NAD27 +to_meter=0.3048006096012192 +no_defs  no_defs,NAD27 / BLM 14N (feet)
ESRI:32075,+proj=tmerc +lat_0=0 +lon_0=-93 +k=0.999600 +x_0=500000.001016002 +y_0=0 +ellps=clrk66 +datum=NAD27 +to_meter=0.3048006096012192 +no_defs  no_defs,NAD27 / BLM 15N (feet)
ESRI:32076,+proj=tmerc +lat_0=0 +lon_0=-87 +k=0.999600 +x_0=500000.001016002 +y_0=0 +ellps=clrk66 +datum=NAD27 +to_meter=0.3048006096012192 +no_defs  no_defs,NAD27 / BLM 16N (feet)
ESRI:32077,+proj=tmerc +lat_0=0 +lon_0=-81 +k=0.999600 +x_0=500000.001016002 +y_0=0 +ellps=clrk66 +datum=NAD27 +to_meter=0.3048006096012192 +no_defs  no_defs,NAD27 / BLM 17N (feet)
ESRI:32081,+proj=tmerc +lat_0=0 +lon_0=-53 +k=0.999900 +x_0=304800 +y_0=0 +ellps=clrk66 +datum=NAD27 +units=m +no_defs  no_defs,NAD27 / MTM zone 1
ESRI:32082,+proj=tmerc +lat_0=0 +lon_0=-56 +k=0.999900 +x_0=304800 +y_0=0 +ellps=clrk66 +datum=NAD27 +units=m +no_defs  no_defs,NAD27 / MTM zone 2
ESRI:32083,+proj=tmerc +lat_0=0 +lon_0=-58.5 +k=0.999900 +x_0=304800 +y_0=0 +ellps=clrk66 +datum=NAD27 +units=m +no_defs  no_defs,NAD27 / MTM zone 3
ESRI:32084,+proj=tmerc +lat_0=0 +lon_0=-61.5 +k=0.999900 +x_0=304800 +y_0=0 +ellps=clrk66 +datum=NAD27 +units=m +no_defs  no_defs,NAD27 / MTM zone 4
ESRI:32085,+proj=tmerc +lat_0=0 +lon_0=-64.5 +k=0.999900 +x_0=304800 +y_0=0 +ellps=clrk66 +datum=NAD27 +units=m +no_defs  no_defs,NAD27 / MTM zone 5
ESRI:32086,+proj=tmerc +lat_0=0 +lon_0=-67.5 +k=0.999900 +x_0=304800 +y_0=0 +ellps=clrk66 +datum=NAD27 +units=m +no_defs  no_defs,NAD27 / MTM zone 6
ESRI:32098,+proj=lcc +lat_1=60 +lat_2=46 +lat_0=44 +lon_0=-68.5 +x_0=0 +y_0=0 +ellps=clrk66 +datum=NAD27 +units=m +no_defs  no_defs,NAD27 / Quebec Lambert
ESRI:32100,+proj=lcc +lat_1=49 +lat_2=45 +lat_0=44.25 +lon_0=-109.5 +x_0=600000 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / Montana
ESRI:32104,+proj=lcc +lat_1=43 +lat_2=40 +lat_0=39.83333333333334 +lon_0=-100 +x_0=500000 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / Nebraska
ESRI:32107,+proj=tmerc +lat_0=34.75 +lon_0=-115.5833333333333 +k=0.999900 +x_0=200000 +y_0=8000000 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / Nevada East
ESRI:32108,+proj=tmerc +lat_0=34.75 +lon_0=-116.6666666666667 +k=0.999900 +x_0=500000 +y_0=6000000 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / Nevada Central
ESRI:32109,+proj=tmerc +lat_0=34.75 +lon_0=-118.5833333333333 +k=0.999900 +x_0=800000 +y_0=4000000 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / Nevada West
ESRI:32110,+proj=tmerc +lat_0=42.5 +lon_0=-71.66666666666667 +k=0.999967 +x_0=300000 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / New Hampshire
ESRI:32111,+proj=tmerc +lat_0=38.83333333333334 +lon_0=-74.5 +k=0.999900 +x_0=150000 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / New Jersey
ESRI:32112,+proj=tmerc +lat_0=31 +lon_0=-104.3333333333333 +k=0.999909 +x_0=165000 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / New Mexico East
ESRI:32113,+proj=tmerc +lat_0=31 +lon_0=-106.25 +k=0.999900 +x_0=500000 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / New Mexico Central
ESRI:32114,+proj=tmerc +lat_0=31 +lon_0=-107.8333333333333 +k=0.999917 +x_0=830000 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / New Mexico West
ESRI:32115,+proj=tmerc +lat_0=38.83333333333334 +lon_0=-74.5 +k=0.999900 +x_0=150000 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / New York East
ESRI:32116,+proj=tmerc +lat_0=40 +lon_0=-76.58333333333333 +k=0.999938 +x_0=250000 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / New York Central
ESRI:32117,+proj=tmerc +lat_0=40 +lon_0=-78.58333333333333 +k=0.999938 +x_0=350000 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / New York West
ESRI:32118,+proj=lcc +lat_1=41.03333333333333 +lat_2=40.66666666666666 +lat_0=40.16666666666666 +lon_0=-74 +x_0=300000 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / New York Long Island
ESRI:32119,+proj=lcc +lat_1=36.16666666666666 +lat_2=34.33333333333334 +lat_0=33.75 +lon_0=-79 +x_0=609601.22 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / North Carolina
ESRI:32120,+proj=lcc +lat_1=48.73333333333333 +lat_2=47.43333333333333 +lat_0=47 +lon_0=-100.5 +x_0=600000 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / North Dakota North
ESRI:32121,+proj=lcc +lat_1=47.48333333333333 +lat_2=46.18333333333333 +lat_0=45.66666666666666 +lon_0=-100.5 +x_0=600000 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / North Dakota South
ESRI:32122,+proj=lcc +lat_1=41.7 +lat_2=40.43333333333333 +lat_0=39.66666666666666 +lon_0=-82.5 +x_0=600000 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / Ohio North
ESRI:32123,+proj=lcc +lat_1=40.03333333333333 +lat_2=38.73333333333333 +lat_0=38 +lon_0=-82.5 +x_0=600000 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / Ohio South
ESRI:32124,+proj=lcc +lat_1=36.76666666666667 +lat_2=35.56666666666667 +lat_0=35 +lon_0=-98 +x_0=600000 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / Oklahoma North
ESRI:32125,+proj=lcc +lat_1=35.23333333333333 +lat_2=33.93333333333333 +lat_0=33.33333333333334 +lon_0=-98 +x_0=600000 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / Oklahoma South
ESRI:32126,+proj=lcc +lat_1=46 +lat_2=44.33333333333334 +lat_0=43.66666666666666 +lon_0=-120.5 +x_0=2500000 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / Oregon North
ESRI:32127,+proj=lcc +lat_1=44 +lat_2=42.33333333333334 +lat_0=41.66666666666666 +lon_0=-120.5 +x_0=1500000 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / Oregon South
ESRI:32128,+proj=lcc +lat_1=41.95 +lat_2=40.88333333333333 +lat_0=40.16666666666666 +lon_0=-77.75 +x_0=600000 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / Pennsylvania North
ESRI:32129,+proj=lcc +lat_1=40.96666666666667 +lat_2=39.93333333333333 +lat_0=39.33333333333334 +lon_0=-77.75 +x_0=600000 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / Pennsylvania South
ESRI:32130,+proj=tmerc +lat_0=41.08333333333334 +lon_0=-71.5 +k=0.999994 +x_0=100000 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / Rhode Island
ESRI:32133,+proj=lcc +lat_1=34.83333333333334 +lat_2=32.5 +lat_0=31.83333333333333 +lon_0=-81 +x_0=609600 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / South Carolina
ESRI:32134,+proj=lcc +lat_1=45.68333333333333 +lat_2=44.41666666666666 +lat_0=43.83333333333334 +lon_0=-100 +x_0=600000 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / South Dakota North
ESRI:32135,+proj=lcc +lat_1=44.4 +lat_2=42.83333333333334 +lat_0=42.33333333333334 +lon_0=-100.3333333333333 +x_0=600000 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / South Dakota South
ESRI:32136,+proj=lcc +lat_1=36.41666666666666 +lat_2=35.25 +lat_0=34.33333333333334 +lon_0=-86 +x_0=600000 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / Tennessee
ESRI:32137,+proj=lcc +lat_1=36.18333333333333 +lat_2=34.65 +lat_0=34 +lon_0=-101.5 +x_0=200000 +y_0=1000000 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / Texas North
ESRI:32138,+proj=lcc +lat_1=33.96666666666667 +lat_2=32.13333333333333 +lat_0=31.66666666666667 +lon_0=-98.5 +x_0=600000 +y_0=2000000 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / Texas North Central
ESRI:32139,+proj=lcc +lat_1=31.88333333333333 +lat_2=30.11666666666667 +lat_0=29.66666666666667 +lon_0=-100.3333333333333 +x_0=700000 +y_0=3000000 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / Texas Central
ESRI:32140,+proj=lcc +lat_1=30.28333333333333 +lat_2=28.38333333333333 +lat_0=27.83333333333333 +lon_0=-99 +x_0=600000 +y_0=4000000 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / Texas South Central
ESRI:32141,+proj=lcc +lat_1=27.83333333333333 +lat_2=26.16666666666667 +lat_0=25.66666666666667 +lon_0=-98.5 +x_0=300000 +y_0=5000000 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / Texas South
ESRI:32142,+proj=lcc +lat_1=41.78333333333333 +lat_2=40.71666666666667 +lat_0=40.33333333333334 +lon_0=-111.5 +x_0=500000 +y_0=1000000 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / Utah North
ESRI:32143,+proj=lcc +lat_1=40.65 +lat_2=39.01666666666667 +lat_0=38.33333333333334 +lon_0=-111.5 +x_0=500000 +y_0=2000000 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / Utah Central
ESRI:32144,+proj=lcc +lat_1=38.35 +lat_2=37.21666666666667 +lat_0=36.66666666666666 +lon_0=-111.5 +x_0=500000 +y_0=3000000 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / Utah South
ESRI:32145,+proj=tmerc +lat_0=42.5 +lon_0=-72.5 +k=0.999964 +x_0=500000 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / Vermont
ESRI:32146,+proj=lcc +lat_1=39.2 +lat_2=38.03333333333333 +lat_0=37.66666666666666 +lon_0=-78.5 +x_0=3500000 +y_0=2000000 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / Virginia North
ESRI:32147,+proj=lcc +lat_1=37.96666666666667 +lat_2=36.76666666666667 +lat_0=36.33333333333334 +lon_0=-78.5 +x_0=3500000 +y_0=1000000 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / Virginia South
ESRI:32148,+proj=lcc +lat_1=48.73333333333333 +lat_2=47.5 +lat_0=47 +lon_0=-120.8333333333333 +x_0=500000 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / Washington North
ESRI:32149,+proj=lcc +lat_1=47.33333333333334 +lat_2=45.83333333333334 +lat_0=45.33333333333334 +lon_0=-120.5 +x_0=500000 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / Washington South
ESRI:32150,+proj=lcc +lat_1=40.25 +lat_2=39 +lat_0=38.5 +lon_0=-79.5 +x_0=600000 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / West Virginia North
ESRI:32151,+proj=lcc +lat_1=38.88333333333333 +lat_2=37.48333333333333 +lat_0=37 +lon_0=-81 +x_0=600000 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / West Virginia South
ESRI:32152,+proj=lcc +lat_1=46.76666666666667 +lat_2=45.56666666666667 +lat_0=45.16666666666666 +lon_0=-90 +x_0=600000 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / Wisconsin North
ESRI:32153,+proj=lcc +lat_1=45.5 +lat_2=44.25 +lat_0=43.83333333333334 +lon_0=-90 +x_0=600000 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / Wisconsin Central
ESRI:32154,+proj=lcc +lat_1=44.06666666666667 +lat_2=42.73333333333333 +lat_0=42 +lon_0=-90 +x_0=600000 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / Wisconsin South
ESRI:32155,+proj=tmerc +lat_0=40.5 +lon_0=-105.1666666666667 +k=0.999938 +x_0=200000 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / Wyoming East
ESRI:32156,+proj=tmerc +lat_0=40.5 +lon_0=-107.3333333333333 +k=0.999938 +x_0=400000 +y_0=100000 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / Wyoming East Central
ESRI:32157,+proj=tmerc +lat_0=40.5 +lon_0=-108.75 +k=0.999938 +x_0=600000 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / Wyoming West Central
ESRI:32158,+proj=tmerc +lat_0=40.5 +lon_0=-110.0833333333333 +k=0.999938 +x_0=800000 +y_0=100000 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / Wyoming West
ESRI:32161,+proj=lcc +lat_1=18.43333333333333 +lat_2=18.03333333333333 +lat_0=17.83333333333333 +lon_0=-66.43333333333334 +x_0=200000 +y_0=200000 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / Puerto Rico & Virgin Is.
ESRI:32180,+proj=tmerc +lat_0=0 +lon_0=-55.5 +k=0.999900 +x_0=304800 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / SCoPQ zone 2
ESRI:32181,+proj=tmerc +lat_0=0 +lon_0=-53 +k=0.999900 +x_0=304800 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / MTM zone 1
ESRI:32182,+proj=tmerc +lat_0=0 +lon_0=-56 +k=0.999900 +x_0=304800 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / MTM zone 2
ESRI:32183,+proj=tmerc +lat_0=0 +lon_0=-58.5 +k=0.999900 +x_0=304800 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / MTM zone 3
ESRI:32184,+proj=tmerc +lat_0=0 +lon_0=-61.5 +k=0.999900 +x_0=304800 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / MTM zone 4
ESRI:32185,+proj=tmerc +lat_0=0 +lon_0=-64.5 +k=0.999900 +x_0=304800 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / MTM zone 5
ESRI:32186,+proj=tmerc +lat_0=0 +lon_0=-67.5 +k=0.999900 +x_0=304800 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / MTM zone 6
ESRI:32187,+proj=tmerc +lat_0=0 +lon_0=-70.5 +k=0.999900 +x_0=304800 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / MTM zone 7
ESRI:32188,+proj=tmerc +lat_0=0 +lon_0=-73.5 +k=0.999900 +x_0=304800 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / MTM zone 8
ESRI:32189,+proj=tmerc +lat_0=0 +lon_0=-76.5 +k=0.999900 +x_0=304800 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / MTM zone 9
ESRI:32190,+proj=tmerc +lat_0=0 +lon_0=-79.5 +k=0.999900 +x_0=304800 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / MTM zone 10
ESRI:32191,+proj=tmerc +lat_0=0 +lon_0=-82.5 +k=0.999900 +x_0=304800 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / MTM zone 11
ESRI:32192,+proj=tmerc +lat_0=0 +lon_0=-81 +k=0.999900 +x_0=304800 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / MTM zone 12
ESRI:32193,+proj=tmerc +lat_0=0 +lon_0=-84 +k=0.999900 +x_0=304800 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / MTM zone 13
ESRI:32194,+proj=tmerc +lat_0=0 +lon_0=-87 +k=0.999900 +x_0=304800 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / MTM zone 14
ESRI:32195,+proj=tmerc +lat_0=0 +lon_0=-90 +k=0.999900 +x_0=304800 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / MTM zone 15
ESRI:32196,+proj=tmerc +lat_0=0 +lon_0=-93 +k=0.999900 +x_0=304800 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / MTM zone 16
ESRI:32197,+proj=tmerc +lat_0=0 +lon_0=-96 +k=0.999900 +x_0=304800 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / MTM zone 17
ESRI:32198,+proj=lcc +lat_1=60 +lat_2=46 +lat_0=44 +lon_0=-68.5 +x_0=0 +y_0=0 +ellps=GRS80 +datum=NAD83 +units=m +no_defs  no_defs,NAD83 / Quebec Lambert
ESRI:32201,+proj=utm +zone=1 +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 1N
ESRI:32202,+proj=utm +zone=2 +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 2N
ESRI:32203,+proj=utm +zone=3 +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 3N
ESRI:32204,+proj=utm +zone=4 +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 4N
ESRI:32205,+proj=utm +zone=5 +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 5N
ESRI:32206,+proj=utm +zone=6 +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 6N
ESRI:32207,+proj=utm +zone=7 +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 7N
ESRI:32208,+proj=utm +zone=8 +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 8N
ESRI:32209,+proj=utm +zone=9 +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 9N
ESRI:32210,+proj=utm +zone=10 +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 10N
ESRI:32211,+proj=utm +zone=11 +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 11N
ESRI:32212,+proj=utm +zone=12 +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 12N
ESRI:32213,+proj=utm +zone=13 +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 13N
ESRI:32214,+proj=utm +zone=14 +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 14N
ESRI:32215,+proj=utm +zone=15 +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 15N
ESRI:32216,+proj=utm +zone=16 +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 16N
ESRI:32217,+proj=utm +zone=17 +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 17N
ESRI:32218,+proj=utm +zone=18 +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 18N
ESRI:32219,+proj=utm +zone=19 +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 19N
ESRI:32220,+proj=utm +zone=20 +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 20N
ESRI:32221,+proj=utm +zone=21 +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 21N
ESRI:32222,+proj=utm +zone=22 +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 22N
ESRI:32223,+proj=utm +zone=23 +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 23N
ESRI:32224,+proj=utm +zone=24 +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 24N
ESRI:32225,+proj=utm +zone=25 +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 25N
ESRI:32226,+proj=utm +zone=26 +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 26N
ESRI:32227,+proj=utm +zone=27 +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 27N
ESRI:32228,+proj=utm +zone=28 +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 28N
ESRI:32229,+proj=utm +zone=29 +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 29N
ESRI:32230,+proj=utm +zone=30 +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 30N
ESRI:32231,+proj=utm +zone=31 +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 31N
ESRI:32232,+proj=utm +zone=32 +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 32N
ESRI:32233,+proj=utm +zone=33 +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 33N
ESRI:32234,+proj=utm +zone=34 +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 34N
ESRI:32235,+proj=utm +zone=35 +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 35N
ESRI:32236,+proj=utm +zone=36 +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 36N
ESRI:32237,+proj=utm +zone=37 +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 37N
ESRI:32238,+proj=utm +zone=38 +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 38N
ESRI:32239,+proj=utm +zone=39 +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 39N
ESRI:32240,+proj=utm +zone=40 +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 40N
ESRI:32241,+proj=utm +zone=41 +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 41N
ESRI:32242,+proj=utm +zone=42 +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 42N
ESRI:32243,+proj=utm +zone=43 +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 43N
ESRI:32244,+proj=utm +zone=44 +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 44N
ESRI:32245,+proj=utm +zone=45 +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 45N
ESRI:32246,+proj=utm +zone=46 +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 46N
ESRI:32247,+proj=utm +zone=47 +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 47N
ESRI:32248,+proj=utm +zone=48 +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 48N
ESRI:32249,+proj=utm +zone=49 +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 49N
ESRI:32250,+proj=utm +zone=50 +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 50N
ESRI:32251,+proj=utm +zone=51 +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 51N
ESRI:32252,+proj=utm +zone=52 +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 52N
ESRI:32253,+proj=utm +zone=53 +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 53N
ESRI:32254,+proj=utm +zone=54 +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 54N
ESRI:32255,+proj=utm +zone=55 +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 55N
ESRI:32256,+proj=utm +zone=56 +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 56N
ESRI:32257,+proj=utm +zone=57 +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 57N
ESRI:32258,+proj=utm +zone=58 +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 58N
ESRI:32259,+proj=utm +zone=59 +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 59N
ESRI:32260,+proj=utm +zone=60 +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 60N
ESRI:32301,+proj=utm +zone=1 +south +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 1S
ESRI:32302,+proj=utm +zone=2 +south +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 2S
ESRI:32303,+proj=utm +zone=3 +south +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 3S
ESRI:32304,+proj=utm +zone=4 +south +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 4S
ESRI:32305,+proj=utm +zone=5 +south +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 5S
ESRI:32306,+proj=utm +zone=6 +south +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 6S
ESRI:32307,+proj=utm +zone=7 +south +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 7S
ESRI:32308,+proj=utm +zone=8 +south +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 8S
ESRI:32309,+proj=utm +zone=9 +south +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 9S
ESRI:32310,+proj=utm +zone=10 +south +ellps=WGS72 +units=m +no_defs  no_defs,WGS 72 / UTM zone 10S
