regionname,protractionname,date,oil,gas
Western,Matagorda Island Area,2006-01-01,15985.0,4787710.0
Western,Matagorda Island Area,2006-02-01,15436.0,3698974.0
Western,Matagorda Island Area,2006-03-01,15309.0,3877852.0
Western,Mustang Island Area,1996-01-01,31316.0,11745637.0
Western,Mustang Island Area,1996-02-01,27587.0,10666896.0
Western,Mustang Island Area,1996-03-01,25788.0,10614602.0
Western,Mustang Island Area,1996-04-01,26946.0,10490105.0
Western,Mustang Island Area,1996-05-01,22079.0,10074125.0
Western,Mustang Island Area,1996-06-01,21219.0,9149728.0
Western,Mustang Island Area,1996-07-01,30120.0,9232169.0
Western,Mustang Island Area,1996-08-01,31392.0,9478769.0
Western,Mustang Island Area,1996-09-01,28211.0,8975023.0
Western,Mustang Island Area,1996-10-01,27007.0,8800661.0
Western,Mustang Island Area,1996-11-01,20174.0,8240423.0
Western,Mustang Island Area,1996-12-01,25586.0,8404166.0
Western,Mustang Island Area,1997-01-01,21196.0,7211121.0
Western,Mustang Island Area,1997-02-01,19923.0,7238427.0
Western,Mustang Island Area,1997-03-01,29262.0,9458468.0
Western,Mustang Island Area,1997-04-01,23208.0,8984691.0
Western,Mustang Island Area,1997-05-01,27154.0,9204445.0
Western,Mustang Island Area,1997-06-01,27172.0,9007455.0
Western,Mustang Island Area,1997-07-01,22227.0,9545846.0
Western,Mustang Island Area,1997-08-01,20056.0,8744181.0
Western,Mustang Island Area,1997-09-01,20909.0,8994638.0
Western,Mustang Island Area,1997-10-01,22385.0,8886948.0
Western,Mustang Island Area,1997-11-01,18669.0,8487166.0
Western,Mustang Island Area,1997-12-01,23114.0,8884975.0
Western,Mustang Island Area,1998-01-01,27456.0,8585567.0
Western,Mustang Island Area,1998-02-01,18192.0,7515216.0
Western,Mustang Island Area,1998-03-01,28077.0,8124421.0
Western,Mustang Island Area,1998-04-01,19671.0,7595044.0
Western,Mustang Island Area,1998-05-01,20838.0,7646524.0
Western,Mustang Island Area,1998-06-01,21383.0,7025868.0
Western,Mustang Island Area,1998-07-01,16558.0,6957440.0
Western,Mustang Island Area,1998-08-01,16728.0,6777047.0
Western,Mustang Island Area,1998-09-01,19597.0,6307432.0
Western,Mustang Island Area,1998-10-01,17081.0,7235576.0
Western,Mustang Island Area,1998-11-01,17277.0,6876405.0
Western,Mustang Island Area,1998-12-01,15925.0,6474678.0
Western,Mustang Island Area,1999-01-01,19441.0,6350409.0
Western,Mustang Island Area,1999-02-01,15175.0,5555580.0
Western,Mustang Island Area,1999-03-01,23033.0,5807006.0
Western,Mustang Island Area,1999-04-01,16670.0,5771392.0
Western,Mustang Island Area,1999-05-01,12636.0,6001806.0
Western,Mustang Island Area,1999-06-01,19054.0,5651266.0
Western,Mustang Island Area,1999-07-01,16441.0,5774632.0
Western,Mustang Island Area,1999-08-01,10543.0,5038252.0
Western,Mustang Island Area,1999-09-01,12405.0,5001588.0
Western,Mustang Island Area,1999-10-01,15931.0,5377473.0
Western,Mustang Island Area,1999-11-01,13276.0,5500047.0
Western,Mustang Island Area,1999-12-01,15457.0,5393920.0
Western,Mustang Island Area,2000-01-01,16973.0,5057366.0
Western,Mustang Island Area,2000-02-01,13509.0,4779503.0
Western,Mustang Island Area,2000-03-01,14450.0,5217140.0
Western,Mustang Island Area,2000-04-01,11947.0,4736944.0
Western,Mustang Island Area,2000-05-01,13459.0,5223653.0
Western,Mustang Island Area,2000-06-01,15733.0,4977234.0
Western,Mustang Island Area,2000-07-01,11251.0,4876270.0
Western,Mustang Island Area,2000-08-01,17468.0,4715796.0
Western,Mustang Island Area,2000-09-01,11072.0,4586124.0
Western,Mustang Island Area,2000-10-01,9751.0,4750674.0
Western,Mustang Island Area,2000-11-01,14658.0,4502754.0
Western,Mustang Island Area,2000-12-01,9812.0,4460341.0
Western,Mustang Island Area,2001-01-01,16610.0,4377469.0
Western,Mustang Island Area,2001-02-01,10626.0,3879452.0
Western,Mustang Island Area,2001-03-01,15349.0,4139436.0
Western,Mustang Island Area,2001-04-01,12405.0,3958609.0
Western,Mustang Island Area,2001-05-01,11261.0,4010119.0
Western,Mustang Island Area,2001-06-01,13344.0,3486784.0
Western,Mustang Island Area,2001-07-01,11402.0,3948847.0
Western,Mustang Island Area,2001-08-01,8088.0,3511685.0
Western,Mustang Island Area,2001-09-01,11378.0,3360602.0
Western,Mustang Island Area,2001-10-01,11438.0,3822408.0
Western,Mustang Island Area,2001-11-01,7046.0,3470852.0
Western,Mustang Island Area,2001-12-01,10229.0,4299654.0
Western,Mustang Island Area,2002-01-01,8835.0,3915041.0
Western,Mustang Island Area,2002-02-01,10008.0,2840712.0
Western,Mustang Island Area,2002-03-01,11683.0,4117388.0
Western,Mustang Island Area,2002-04-01,9811.0,3903774.0
Western,Mustang Island Area,2002-05-01,7985.0,3814712.0
Western,Mustang Island Area,2002-06-01,6031.0,3481383.0
Western,Mustang Island Area,2002-07-01,9068.0,3462375.0
Western,Mustang Island Area,2002-08-01,7697.0,3373346.0
Western,Mustang Island Area,2002-09-01,8875.0,2921400.0
Western,Mustang Island Area,2002-10-01,6639.0,2696501.0
Western,Mustang Island Area,2002-11-01,5129.0,2299578.0
Western,Mustang Island Area,2002-12-01,7440.0,2656038.0
Western,Mustang Island Area,2003-01-01,15011.0,2586795.0
Western,Mustang Island Area,2003-02-01,10152.0,2671520.0
Western,Mustang Island Area,2003-03-01,7760.0,3084220.0
Western,Mustang Island Area,2003-04-01,7304.0,2723923.0
Western,Mustang Island Area,2003-05-01,6847.0,2715428.0
Western,Mustang Island Area,2003-06-01,7980.0,2283491.0
Western,Mustang Island Area,2003-07-01,5334.0,2366094.0
Western,Mustang Island Area,2003-08-01,4327.0,2301355.0
Western,Mustang Island Area,2003-09-01,4609.0,1990934.0
Western,Mustang Island Area,2003-10-01,1711.0,1858510.0
Western,Mustang Island Area,2003-11-01,5401.0,1445580.0
Western,Mustang Island Area,2003-12-01,3271.0,1523316.0
Western,Mustang Island Area,2004-01-01,1680.0,1499084.0
Western,Mustang Island Area,2004-02-01,2336.0,1400836.0
Western,Mustang Island Area,2004-03-01,2343.0,1607034.0
Western,Mustang Island Area,2004-04-01,4085.0,1664267.0
Western,Mustang Island Area,2004-05-01,1469.0,1722129.0
Western,Mustang Island Area,2004-06-01,3863.0,1621702.0
Western,Mustang Island Area,2004-07-01,4639.0,1269348.0
Western,Mustang Island Area,2004-08-01,4283.0,1369432.0
Western,Mustang Island Area,2004-09-01,1336.0,1196190.0
Western,Mustang Island Area,2004-10-01,5787.0,1267650.0
Western,Mustang Island Area,2004-11-01,9239.0,1160834.0
Western,Mustang Island Area,2004-12-01,8845.0,1316772.0
Western,Mustang Island Area,2005-01-01,2883.0,1563042.0
Western,Mustang Island Area,2005-02-01,12826.0,1665794.0
Western,Mustang Island Area,2005-03-01,12952.0,1945743.0
Western,Mustang Island Area,2005-04-01,8602.0,1834877.0
Western,Mustang Island Area,2005-05-01,10134.0,2042630.0
Western,Mustang Island Area,2005-06-01,8917.0,1922011.0
Western,Mustang Island Area,2005-07-01,7139.0,1788639.0
Western,Mustang Island Area,2005-08-01,7124.0,1736436.0
Western,Mustang Island Area,2005-09-01,18979.0,1608190.0
Western,Mustang Island Area,2005-10-01,44950.0,1727241.0
Western,Mustang Island Area,2005-11-01,42108.0,1686198.0
Western,Mustang Island Area,2005-12-01,68871.0,1843622.0
Western,Mustang Island Area,2006-01-01,67918.0,1774535.0
Western,Mustang Island Area,2006-02-01,51347.0,1426475.0
Western,Mustang Island Area,2006-03-01,52477.0,875905.0
Western,North Padre Island Area,1996-01-01,338.0,1838579.0
Western,North Padre Island Area,1996-02-01,499.0,1569516.0
Western,North Padre Island Area,1996-03-01,325.0,1684233.0
Western,North Padre Island Area,1996-04-01,366.0,1600482.0
Western,North Padre Island Area,1996-05-01,514.0,1995692.0
Western,North Padre Island Area,1996-06-01,382.0,1853167.0
Western,North Padre Island Area,1996-07-01,340.0,1853675.0
Western,North Padre Island Area,1996-08-01,299.0,1746694.0
Western,North Padre Island Area,1996-09-01,257.0,1685460.0
Western,North Padre Island Area,1996-10-01,367.0,1489758.0
Western,North Padre Island Area,1996-11-01,232.0,1536920.0
Western,North Padre Island Area,1996-12-01,427.0,1568146.0
Western,North Padre Island Area,1997-01-01,412.0,1452099.0
Western,North Padre Island Area,1997-02-01,369.0,1355896.0
Western,North Padre Island Area,1997-03-01,539.0,1469134.0
Western,North Padre Island Area,1997-04-01,351.0,1358219.0
Western,North Padre Island Area,1997-05-01,129.0,1288551.0
Western,North Padre Island Area,1997-06-01,645.0,1395994.0
Western,North Padre Island Area,1997-07-01,670.0,1575476.0
Western,North Padre Island Area,1997-08-01,574.0,1579035.0
Western,North Padre Island Area,1997-09-01,762.0,1617091.0
Western,North Padre Island Area,1997-10-01,509.0,1752756.0
Western,North Padre Island Area,1997-11-01,385.0,1676966.0
Western,North Padre Island Area,1997-12-01,327.0,1594682.0
Western,North Padre Island Area,1998-01-01,467.0,1546226.0
Western,North Padre Island Area,1998-02-01,157.0,1300173.0
Western,North Padre Island Area,1998-03-01,469.0,1378019.0
Western,North Padre Island Area,1998-04-01,293.0,1344064.0
Western,North Padre Island Area,1998-05-01,605.0,1449210.0
Western,North Padre Island Area,1998-06-01,569.0,1294414.0
Western,North Padre Island Area,1998-07-01,363.0,1379488.0
Western,North Padre Island Area,1998-08-01,348.0,1299576.0
Western,North Padre Island Area,1998-09-01,287.0,1005485.0
Western,North Padre Island Area,1998-10-01,13.0,1082788.0
Western,North Padre Island Area,1998-11-01,155.0,1023569.0
Western,North Padre Island Area,1998-12-01,86.0,873212.0
Western,North Padre Island Area,1999-01-01,69.0,1045069.0
Western,North Padre Island Area,1999-02-01,15.0,1044872.0
Western,North Padre Island Area,1999-03-01,569.0,1186218.0
Western,North Padre Island Area,1999-04-01,247.0,1149579.0
Western,North Padre Island Area,1999-05-01,6.0,1140265.0
Western,North Padre Island Area,1999-06-01,163.0,1048627.0
Western,North Padre Island Area,1999-07-01,229.0,1074400.0
Western,North Padre Island Area,1999-08-01,53.0,942297.0
Western,North Padre Island Area,1999-09-01,141.0,904748.0
Western,North Padre Island Area,1999-10-01,89.0,904791.0
Western,North Padre Island Area,1999-11-01,138.0,1027069.0
Western,North Padre Island Area,1999-12-01,145.0,1141034.0
Western,North Padre Island Area,2000-01-01,495.0,1106666.0
Western,North Padre Island Area,2000-02-01,15.0,1188452.0
Western,North Padre Island Area,2000-03-01,127.0,1547619.0
Western,North Padre Island Area,2000-04-01,200.0,1514409.0
Western,North Padre Island Area,2000-05-01,221.0,1522105.0
Western,North Padre Island Area,2000-06-01,397.0,1572799.0
Western,North Padre Island Area,2000-07-01,245.0,1524980.0
Western,North Padre Island Area,2000-08-01,281.0,1545603.0
Western,North Padre Island Area,2000-09-01,267.0,1506142.0
Western,North Padre Island Area,2000-10-01,119.0,1550967.0
Western,North Padre Island Area,2000-11-01,325.0,1468942.0
Western,North Padre Island Area,2000-12-01,108.0,1524228.0
Western,North Padre Island Area,2001-01-01,498.0,1526703.0
Western,North Padre Island Area,2001-02-01,297.0,1521388.0
Western,North Padre Island Area,2001-03-01,437.0,1730395.0
Western,North Padre Island Area,2001-04-01,238.0,1652757.0
Western,North Padre Island Area,2001-05-01,219.0,1655434.0
Western,North Padre Island Area,2001-06-01,324.0,1541660.0
Western,North Padre Island Area,2001-07-01,318.0,1492925.0
Western,North Padre Island Area,2001-08-01,76.0,1426437.0
Western,North Padre Island Area,2001-09-01,228.0,1270019.0
Western,North Padre Island Area,2001-10-01,306.0,1382562.0
Western,North Padre Island Area,2001-11-01,106.0,1257819.0
Western,North Padre Island Area,2001-12-01,113.0,1114107.0
Western,North Padre Island Area,2002-01-01,62.0,1096124.0
Western,North Padre Island Area,2002-02-01,91.0,954951.0
Western,North Padre Island Area,2002-03-01,60.0,1063398.0
Western,North Padre Island Area,2002-04-01,101.0,1081433.0
Western,North Padre Island Area,2002-05-01,119.0,1053218.0
Western,North Padre Island Area,2002-06-01,88.0,1088378.0
Western,North Padre Island Area,2002-07-01,118.0,1233766.0
Western,North Padre Island Area,2002-08-01,87.0,1302776.0
Western,North Padre Island Area,2002-09-01,87.0,1066500.0
Western,North Padre Island Area,2002-10-01,107.0,1114408.0
Western,North Padre Island Area,2002-11-01,69.0,886603.0
Western,North Padre Island Area,2002-12-01,2.0,1046469.0
Western,North Padre Island Area,2003-01-01,206.0,949973.0
Western,North Padre Island Area,2003-02-01,1.0,857178.0
Western,North Padre Island Area,2003-03-01,61.0,937214.0
Western,North Padre Island Area,2003-04-01,67.0,839191.0
Western,North Padre Island Area,2003-05-01,81.0,788200.0
Western,North Padre Island Area,2003-06-01,57.0,712770.0
Western,North Padre Island Area,2003-07-01,25.0,631281.0
Western,North Padre Island Area,2003-08-01,32.0,651794.0
Western,North Padre Island Area,2003-09-01,92.0,587300.0
Western,North Padre Island Area,2003-10-01,0.0,588517.0
Western,North Padre Island Area,2003-11-01,68.0,600265.0
Western,North Padre Island Area,2003-12-01,66.0,678653.0
Western,North Padre Island Area,2004-01-01,0.0,726298.0
Western,North Padre Island Area,2004-02-01,613.0,876688.0
Western,North Padre Island Area,2004-03-01,1.0,1428403.0
Western,North Padre Island Area,2004-04-01,773.0,1506278.0
Western,North Padre Island Area,2004-05-01,0.0,1598660.0
Western,North Padre Island Area,2004-06-01,854.0,1474206.0
Western,North Padre Island Area,2004-07-01,412.0,1522579.0
Western,North Padre Island Area,2004-08-01,1287.0,1542789.0
Western,North Padre Island Area,2004-09-01,91.0,1507768.0
Western,North Padre Island Area,2004-10-01,678.0,1469301.0
Western,North Padre Island Area,2004-11-01,835.0,1447668.0
Western,North Padre Island Area,2004-12-01,897.0,1432730.0
Western,North Padre Island Area,2005-01-01,640.0,1490041.0
Western,North Padre Island Area,2005-02-01,219.0,1360858.0
Western,North Padre Island Area,2005-03-01,1371.0,1514241.0
Western,North Padre Island Area,2005-04-01,367.0,1410425.0
Western,North Padre Island Area,2005-05-01,493.0,1101189.0
Western,North Padre Island Area,2005-06-01,875.0,1109150.0
Western,North Padre Island Area,2005-07-01,682.0,1043486.0
Western,North Padre Island Area,2005-08-01,289.0,1000944.0
Western,North Padre Island Area,2005-09-01,257.0,677053.0
Western,North Padre Island Area,2005-10-01,0.0,797383.0
Western,North Padre Island Area,2005-11-01,175.0,493586.0
Western,North Padre Island Area,2005-12-01,24.0,481240.0
Western,North Padre Island Area,2006-01-01,223.0,506195.0
Western,North Padre Island Area,2006-02-01,1.0,437685.0
Western,North Padre Island Area,2006-03-01,76.0,490592.0
Western,Sabine Pass Area,1996-01-01,1902.0,144927.0
Western,Sabine Pass Area,1996-02-01,1789.0,134623.0
Western,Sabine Pass Area,1996-03-01,2064.0,143342.0
Western,Sabine Pass Area,1996-04-01,1974.0,138454.0
Western,Sabine Pass Area,1996-05-01,1431.0,129205.0
Western,Sabine Pass Area,1996-06-01,1187.0,119618.0
Western,Sabine Pass Area,1996-07-01,1097.0,132344.0
Western,Sabine Pass Area,1996-08-01,1784.0,174750.0
Western,Sabine Pass Area,1996-09-01,1140.0,146804.0
Western,Sabine Pass Area,1996-10-01,1385.0,124724.0
Western,Sabine Pass Area,1996-11-01,1437.0,118210.0
Western,Sabine Pass Area,1996-12-01,1343.0,108786.0
Western,Sabine Pass Area,1997-01-01,1267.0,82671.0
Western,Sabine Pass Area,1997-02-01,1042.0,181808.0
Western,Sabine Pass Area,1997-03-01,1483.0,209946.0
Western,Sabine Pass Area,1997-04-01,1169.0,184920.0
Western,Sabine Pass Area,1997-05-01,1836.0,192419.0
Western,Sabine Pass Area,1997-06-01,1911.0,204948.0
Western,Sabine Pass Area,1997-07-01,1359.0,195566.0
Western,Sabine Pass Area,1997-08-01,1344.0,231358.0
Western,Sabine Pass Area,1997-09-01,660.0,158571.0
Western,Sabine Pass Area,1997-10-01,133.0,123511.0
Western,Sabine Pass Area,1997-11-01,839.0,276067.0
Western,Sabine Pass Area,1997-12-01,772.0,285116.0
Western,Sabine Pass Area,1998-01-01,1055.0,254911.0
Western,Sabine Pass Area,1998-02-01,366.0,207669.0
Western,Sabine Pass Area,1998-03-01,760.0,254363.0
Western,Sabine Pass Area,1998-04-01,586.0,288993.0
Western,Sabine Pass Area,1998-05-01,456.0,256556.0
Western,Sabine Pass Area,1998-06-01,295.0,214749.0
Western,Sabine Pass Area,1998-07-01,320.0,193082.0
Western,Sabine Pass Area,1998-08-01,376.0,204698.0
Western,Sabine Pass Area,1998-09-01,2850.0,259611.0
Western,Sabine Pass Area,1998-10-01,963.0,310356.0
Western,Sabine Pass Area,1998-11-01,1635.0,293007.0
Western,Sabine Pass Area,1998-12-01,2342.0,282243.0
Western,Sabine Pass Area,1999-01-01,1725.0,285098.0
Western,Sabine Pass Area,1999-02-01,214.0,242497.0
Western,Sabine Pass Area,1999-03-01,607.0,288557.0
Western,Sabine Pass Area,1999-04-01,4.0,285723.0
Western,Sabine Pass Area,1999-05-01,468.0,275656.0
Western,Sabine Pass Area,1999-06-01,1.0,270906.0
Western,Sabine Pass Area,1999-07-01,337.0,276511.0
Western,Sabine Pass Area,1999-08-01,0.0,273736.0
Western,Sabine Pass Area,1999-09-01,329.0,263571.0
Western,Sabine Pass Area,1999-10-01,0.0,245472.0
Western,Sabine Pass Area,1999-11-01,419.0,250254.0
Western,Sabine Pass Area,1999-12-01,0.0,240879.0
Western,Sabine Pass Area,2000-01-01,179.0,242495.0
Western,Sabine Pass Area,2000-02-01,568.0,241090.0
Western,Sabine Pass Area,2000-03-01,3.0,235851.0
Western,Sabine Pass Area,2000-04-01,138.0,223216.0
Western,Sabine Pass Area,2000-05-01,336.0,231291.0
Western,Sabine Pass Area,2000-06-01,1.0,222738.0
Western,Sabine Pass Area,2000-07-01,1.0,154402.0
Western,Sabine Pass Area,2000-08-01,975.0,203828.0
Western,Sabine Pass Area,2000-09-01,125.0,403056.0
Western,Sabine Pass Area,2000-10-01,5610.0,731081.0
Western,Sabine Pass Area,2000-11-01,7.0,481107.0
Western,Sabine Pass Area,2000-12-01,53.0,305082.0
Western,Sabine Pass Area,2001-01-01,4655.0,257878.0
Western,Sabine Pass Area,2001-02-01,0.0,308751.0
Western,Sabine Pass Area,2001-03-01,11.0,257354.0
Western,Sabine Pass Area,2001-04-01,1203.0,211238.0
Western,Sabine Pass Area,2001-05-01,2000.0,196931.0
Western,Sabine Pass Area,2001-06-01,56.0,137654.0
Western,Sabine Pass Area,2001-07-01,1114.0,142766.0
Western,Sabine Pass Area,2001-08-01,14.0,147718.0
Western,Sabine Pass Area,2001-09-01,500.0,119576.0
Western,Sabine Pass Area,2001-10-01,175.0,147776.0
Western,Sabine Pass Area,2001-11-01,2059.0,185518.0
Western,Sabine Pass Area,2001-12-01,1161.0,193917.0
Western,Sabine Pass Area,2002-01-01,508.0,181877.0
Western,Sabine Pass Area,2002-02-01,1096.0,143586.0
Western,Sabine Pass Area,2002-03-01,117.0,162570.0
