libname,memname,memtype,name,type,length,npos,varnum,label,format,informat,idxusage,sortedby,xtype,notnull,precision,scale,transcode
MAPSSAS,HAITI2,DATA,OUT_X,num,5.0,18.0,6.0,X Location for Outside Labeling,,,,0.0,num,no,0.0,,yes
MAPSSAS,HAITI2,DATA,OUT_Y,num,5.0,23.0,7.0,Y Location for Outside Labeling,,,,0.0,num,no,0.0,,yes
MAPSSAS,HAITI2,DATA,IDNAME,char,35.0,53.0,8.0,Name of Departments,,,,0.0,char,no,0.0,,yes
MAPSSAS,HAITI2,DATA,POSITION,char,1.0,88.0,9.0,Positioning of Outside Label,,,,0.0,char,no,0.0,,yes
MAPSSAS,HKDB1,DATA,ID,num,5.0,0.0,1.0,Id Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,HKDB1,DATA,SEGMENT,num,5.0,5.0,2.0,Political Subdivision Segment Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,HKDB1,DATA,X,num,6.0,10.0,3.0,Projected Longitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,HKDB1,DATA,Y,num,6.0,16.0,4.0,Projected Latitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,HKDB1,DATA,LAT,num,6.0,22.0,5.0,Deprojected latitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,HKDB1,DATA,LONG,num,6.0,28.0,6.0,Deprojected longitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,HKDB2,DATA,_MAP_GEOMETRY_,char,26.0,10.0,1.0,Variable used by the Map Chart Client,$GEOREF.,,,0.0,char,no,0.0,,yes
MAPSSAS,HKDB2,DATA,COUNTRY,num,5.0,0.0,2.0,World Geographic Code,,,,0.0,num,no,0.0,,yes
MAPSSAS,HKDB2,DATA,ID,num,5.0,5.0,3.0,Id Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,HKDB2,DATA,IDNAME,char,45.0,36.0,4.0,District Board Electoral Boundary Code,,,,0.0,char,no,0.0,,yes
MAPSSAS,HKKWDB1,DATA,ID,num,5.0,0.0,1.0,Id Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,HKKWDB1,DATA,SEGMENT,num,5.0,5.0,2.0,Political Subdivision Segment Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,HKKWDB1,DATA,X,num,6.0,10.0,3.0,Projected Longitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,HKKWDB1,DATA,Y,num,6.0,16.0,4.0,Projected Latitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,HKKWDB1,DATA,LAT,num,6.0,22.0,5.0,Deprojected latitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,HKKWDB1,DATA,LONG,num,6.0,28.0,6.0,Deprojected longitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,HKKWDB2,DATA,_MAP_GEOMETRY_,char,28.0,10.0,1.0,Variable used by the Map Chart Client,$GEOREF.,,,0.0,char,no,0.0,,yes
MAPSSAS,HKKWDB2,DATA,COUNTRY,num,5.0,0.0,2.0,World Geographic Code,,,,0.0,num,no,0.0,,yes
MAPSSAS,HKKWDB2,DATA,ID,num,5.0,5.0,3.0,Id Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,HKKWDB2,DATA,IDNAME,char,45.0,38.0,4.0,District Board Electoral Boundary Code,,,,0.0,char,no,0.0,,yes
MAPSSAS,HKKWPU1,DATA,ID,num,4.0,0.0,1.0,Id Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,HKKWPU1,DATA,SEGMENT,num,4.0,4.0,2.0,Political Subdivision Segment Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,HKKWPU1,DATA,X,num,5.0,8.0,3.0,Projected Longitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,HKKWPU1,DATA,Y,num,5.0,13.0,4.0,Projected Latitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,HKKWPU1,DATA,LAT,num,5.0,18.0,5.0,Deprojected latitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,HKKWPU1,DATA,LONG,num,5.0,23.0,6.0,Deprojected longitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,HKKWPU2,DATA,_MAP_GEOMETRY_,char,28.0,10.0,1.0,Variable used by the Map Chart Client,$GEOREF.,,,0.0,char,no,0.0,,yes
MAPSSAS,HKKWPU2,DATA,COUNTRY,num,5.0,0.0,2.0,World Geographic Code,,,,0.0,num,no,0.0,,yes
MAPSSAS,HKKWPU2,DATA,ID,num,5.0,5.0,3.0,Id Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,HKKWPU2,DATA,IDNAME,char,45.0,38.0,4.0,Tertiary Planning Unit Boundary Code,,,,0.0,char,no,0.0,,yes
MAPSSAS,HKNTDB1,DATA,ID,num,5.0,0.0,1.0,Id Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,HKNTDB1,DATA,SEGMENT,num,5.0,5.0,2.0,Political Subdivision Segment Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,HKNTDB1,DATA,X,num,6.0,10.0,3.0,Projected Longitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,HKNTDB1,DATA,Y,num,6.0,16.0,4.0,Projected Latitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,HKNTDB1,DATA,LAT,num,6.0,22.0,5.0,Deprojected latitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,HKNTDB1,DATA,LONG,num,6.0,28.0,6.0,Deprojected longitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,HKNTDB2,DATA,_MAP_GEOMETRY_,char,28.0,10.0,1.0,Variable used by the Map Chart Client,$GEOREF.,,,0.0,char,no,0.0,,yes
MAPSSAS,HKNTDB2,DATA,COUNTRY,num,5.0,0.0,2.0,World Geographic Code,,,,0.0,num,no,0.0,,yes
MAPSSAS,HKNTDB2,DATA,ID,num,5.0,5.0,3.0,Id Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,HKNTDB2,DATA,IDNAME,char,45.0,38.0,4.0,District Board Electoral Boundary Code,,,,0.0,char,no,0.0,,yes
MAPSSAS,HKNTPU1,DATA,ID,num,4.0,0.0,1.0,Id Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,HKNTPU1,DATA,SEGMENT,num,4.0,4.0,2.0,Political Subdivision Segment Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,HKNTPU1,DATA,X,num,5.0,8.0,3.0,Projected Longitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,HKNTPU1,DATA,Y,num,5.0,13.0,4.0,Projected Latitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,HKNTPU1,DATA,LAT,num,5.0,18.0,5.0,Deprojected latitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,HKNTPU1,DATA,LONG,num,5.0,23.0,6.0,Deprojected longitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,HKNTPU2,DATA,_MAP_GEOMETRY_,char,29.0,10.0,1.0,Variable used by the Map Chart Client,$GEOREF.,,,0.0,char,no,0.0,,yes
MAPSSAS,HKNTPU2,DATA,COUNTRY,num,5.0,0.0,2.0,World Geographic Code,,,,0.0,num,no,0.0,,yes
MAPSSAS,HKNTPU2,DATA,ID,num,5.0,5.0,3.0,Id Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,HKNTPU2,DATA,IDNAME,char,45.0,39.0,4.0,Tertiary Planning Unit Boundary Code,,,,0.0,char,no,0.0,,yes
MAPSSAS,HKPU1,DATA,ID,num,4.0,0.0,1.0,Id Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,HKPU1,DATA,SEGMENT,num,4.0,4.0,2.0,Political Subdivision Segment Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,HKPU1,DATA,X,num,5.0,8.0,3.0,Projected Longitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,HKPU1,DATA,Y,num,5.0,13.0,4.0,Projected Latitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,HKPU1,DATA,LAT,num,5.0,18.0,5.0,Deprojected latitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,HKPU1,DATA,LONG,num,5.0,23.0,6.0,Deprojected longitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,HKPU2,DATA,_MAP_GEOMETRY_,char,26.0,10.0,1.0,Variable used by the Map Chart Client,$GEOREF.,,,0.0,char,no,0.0,,yes
MAPSSAS,HKPU2,DATA,COUNTRY,num,5.0,0.0,2.0,World Geographic Code,,,,0.0,num,no,0.0,,yes
MAPSSAS,HKPU2,DATA,ID,num,5.0,5.0,3.0,Id Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,HKPU2,DATA,IDNAME,char,45.0,36.0,4.0,Tertiary Planning Unit Boundary Code,,,,0.0,char,no,0.0,,yes
MAPSSAS,HONDURA2,DATA,_MAP_GEOMETRY_,char,29.0,28.0,1.0,Variable used by the Map Chart Client,$GEOREF.,,,0.0,char,no,0.0,,yes
MAPSSAS,HONDURA2,DATA,COUNTRY,num,4.0,0.0,2.0,World Geographic Code,,,,0.0,num,no,0.0,,yes
MAPSSAS,HONDURA2,DATA,ID,num,4.0,4.0,3.0,Id Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,HONDURA2,DATA,MID_X,num,5.0,8.0,4.0,Geographic X Midpoint,,,,0.0,num,no,0.0,,yes
MAPSSAS,HONDURA2,DATA,MID_Y,num,5.0,13.0,5.0,Geographic Y Midpoint,,,,0.0,num,no,0.0,,yes
MAPSSAS,HONDURA2,DATA,OUT_X,num,5.0,18.0,6.0,X Location for Outside Labeling,,,,0.0,num,no,0.0,,yes
MAPSSAS,HONDURA2,DATA,OUT_Y,num,5.0,23.0,7.0,Y Location for Outside Labeling,,,,0.0,num,no,0.0,,yes
MAPSSAS,HONDURA2,DATA,IDNAME,char,35.0,57.0,8.0,Name of Internal Division,,,,0.0,char,no,0.0,,yes
MAPSSAS,HONDURA2,DATA,POSITION,char,1.0,92.0,9.0,Positioning of Outside Label,,,,0.0,char,no,0.0,,yes
MAPSSAS,HONDURAS,DATA,ID,num,5.0,0.0,1.0,Id Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,HONDURAS,DATA,SEGMENT,num,5.0,5.0,2.0,Political Subdivision Segment Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,HONDURAS,DATA,X,num,6.0,10.0,3.0,Projected Longitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,HONDURAS,DATA,Y,num,6.0,16.0,4.0,Projected Latitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,HONDURAS,DATA,LAT,num,6.0,22.0,5.0,Deprojected latitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,HONDURAS,DATA,LONG,num,6.0,28.0,6.0,Deprojected longitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,HONDURAS,DATA,LAKE,num,5.0,34.0,7.0,Lake Flag: 1-water; 2-cities,,,,0.0,num,no,0.0,,yes
MAPSSAS,HUNGARY,DATA,ID,num,5.0,0.0,1.0,Id Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,HUNGARY,DATA,SEGMENT,num,5.0,5.0,2.0,Political Subdivision Segment Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,HUNGARY,DATA,LAKE,num,5.0,10.0,3.0,Lake Flag,,,,0.0,num,no,0.0,,yes
MAPSSAS,HUNGARY,DATA,X,num,6.0,15.0,4.0,Projected Longitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,HUNGARY,DATA,Y,num,6.0,21.0,5.0,Projected Latitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,HUNGARY,DATA,LONG,num,6.0,27.0,6.0,Deprojected longitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,HUNGARY,DATA,LAT,num,6.0,33.0,7.0,Deprojected latitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,HUNGARY2,DATA,_MAP_GEOMETRY_,char,28.0,10.0,1.0,Variable used by the Map Chart Client,$GEOREF.,,,0.0,char,no,0.0,,yes
MAPSSAS,HUNGARY2,DATA,IDNAME,char,35.0,38.0,2.0,Name of Internal Division,,,,0.0,char,no,0.0,,yes
MAPSSAS,HUNGARY2,DATA,ID,num,5.0,0.0,3.0,Id Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,HUNGARY2,DATA,COUNTRY,num,5.0,5.0,4.0,World Geographic Code,,,,0.0,num,no,0.0,,yes
MAPSSAS,INDIA,DATA,ID,num,5.0,32.0,1.0,GLC: Province Number,,,,1.0,num,no,0.0,,yes
MAPSSAS,INDIA,DATA,SEGMENT,num,5.0,37.0,2.0,Country Segment Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,INDIA,DATA,DENSITY,num,5.0,42.0,3.0,Levels for Reducing,,,,0.0,num,no,0.0,,yes
MAPSSAS,INDIA,DATA,X,num,8.0,0.0,4.0,Projected Longitude: Default,,,,0.0,num,no,0.0,,yes
MAPSSAS,INDIA,DATA,Y,num,8.0,8.0,5.0,Projected Latitude: Default,,,,0.0,num,no,0.0,,yes
MAPSSAS,INDIA,DATA,LAT,num,8.0,16.0,6.0,Unprojected Latitude in Radians,,,,0.0,num,no,0.0,,yes
MAPSSAS,INDIA,DATA,LONG,num,8.0,24.0,7.0,Unprojected Longitude in Radians,,,,0.0,num,no,0.0,,yes
MAPSSAS,INDIA2,DATA,_MAP_GEOMETRY_,char,26.0,15.0,1.0,INDIA-Variable used by the Map Chart Client,$GEOREF.,,,0.0,char,no,0.0,,yes
MAPSSAS,INDIA2,DATA,COUNTRY,num,5.0,0.0,2.0,GLC alpha code for country,,,,0.0,num,no,0.0,,yes
MAPSSAS,INDIA2,DATA,ID,num,5.0,5.0,3.0,ID Number for States/Union Territories,,,,1.0,num,no,0.0,,yes
MAPSSAS,INDIA2,DATA,OLDID,num,5.0,10.0,4.0,Previous ID number-V8+,,,,0.0,num,no,0.0,,yes
MAPSSAS,INDIA2,DATA,IDNAME,char,50.0,41.0,5.0,GLC: Name of States/Union Territories,,,,0.0,char,no,0.0,,yes
MAPSSAS,INDIA2,DATA,IDNAME2,char,65.0,91.0,6.0,GLC: Alt. Name of States/Union Territories,,,,0.0,char,no,0.0,,yes
MAPSSAS,INDONES2,DATA,_MAP_GEOMETRY_,char,29.0,8.0,1.0,Variable used by the Map Chart Client,$GEOREF.,,,0.0,char,no,0.0,,yes
MAPSSAS,INDONES2,DATA,COUNTRY,num,4.0,0.0,2.0,World Geographic Code,,,,0.0,num,no,0.0,,yes
MAPSSAS,INDONES2,DATA,ID,num,4.0,4.0,3.0,Id Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,INDONES2,DATA,IDNAME,char,35.0,37.0,4.0,Name of Internal Division,,,,0.0,char,no,0.0,,yes
MAPSSAS,INDONESI,DATA,ID,num,4.0,0.0,1.0,Id Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,INDONESI,DATA,SEGMENT,num,4.0,4.0,2.0,Political Subdivision Segment Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,INDONESI,DATA,X,num,5.0,12.0,3.0,Projected Longitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,INDONESI,DATA,Y,num,5.0,17.0,4.0,Projected Latitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,INDONESI,DATA,LAT,num,5.0,22.0,5.0,Deprojected latitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,INDONESI,DATA,LONG,num,5.0,27.0,6.0,Deprojected longitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,INDONESI,DATA,LAKE,num,4.0,8.0,7.0,Lake Flag: 1-water; 2-cities,,,,0.0,num,no,0.0,,yes
MAPSSAS,IRAN,DATA,ID,num,4.0,0.0,1.0,Id Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,IRAN,DATA,SEGMENT,num,4.0,4.0,2.0,Subdivision Segment Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,IRAN,DATA,LAKE,num,4.0,8.0,3.0,Lake Flag,,,,0.0,num,no,0.0,,yes
MAPSSAS,IRAN,DATA,X,num,5.0,12.0,4.0,Projected Longitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,IRAN,DATA,Y,num,5.0,17.0,5.0,Projected Latitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,IRAN,DATA,LONG,num,5.0,22.0,6.0,Deprojected longitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,IRAN,DATA,LAT,num,5.0,27.0,7.0,Deprojected latitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,IRAN2,DATA,_MAP_GEOMETRY_,char,25.0,8.0,1.0,Variable used by the Map Chart Client,$GEOREF.,,,0.0,char,no,0.0,,yes
MAPSSAS,IRAN2,DATA,COUNTRY,num,4.0,0.0,2.0,World Geographic Code,,,,0.0,num,no,0.0,,yes
MAPSSAS,IRAN2,DATA,ID,num,4.0,4.0,3.0,Id Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,IRAN2,DATA,IDNAME,char,45.0,33.0,4.0,Name of Province or Governorate,,,,0.0,char,no,0.0,,yes
MAPSSAS,IRAQ,DATA,ID,num,5.0,0.0,1.0,Province Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,IRAQ,DATA,SEGMENT,num,5.0,5.0,2.0,Political Subdivision Segment Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,IRAQ,DATA,X,num,6.0,10.0,3.0,Projected Longitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,IRAQ,DATA,Y,num,6.0,16.0,4.0,Projected Latitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,IRAQ,DATA,LAT,num,6.0,22.0,5.0,Unprojected Latitude/Radians,,,,0.0,num,no,0.0,,yes
MAPSSAS,IRAQ,DATA,LONG,num,6.0,28.0,6.0,Unprojected Longitude/Radians,,,,0.0,num,no,0.0,,yes
MAPSSAS,IRAQ2,DATA,IDNAME1,char,16.0,18.0,1.0,Alternate Name of Internal Division from HIC,,,,0.0,char,no,0.0,,yes
MAPSSAS,IRAQ2,DATA,_MAP_GEOMETRY_,char,25.0,34.0,2.0,Variable used by the Map Chart Client,$GEOREF.,,,0.0,char,no,0.0,,yes
MAPSSAS,IRAQ2,DATA,ID,num,8.0,0.0,3.0,Province Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,IRAQ2,DATA,IDNAME2,char,35.0,59.0,4.0,Alternate Name of Internal Division for Sorting,,,,0.0,char,no,0.0,,yes
MAPSSAS,IRAQ2,DATA,COUNTRY,num,5.0,8.0,5.0,World Geographic Code,,,,0.0,num,no,0.0,,yes
MAPSSAS,IRAQ2,DATA,OLDID,num,5.0,13.0,6.0,Old ID number: previous release,,,,0.0,num,no,0.0,,yes
MAPSSAS,IRAQ2,DATA,IDNAME,char,16.0,94.0,7.0,Name of Internal Division,,,,0.0,char,no,0.0,,yes
MAPSSAS,IRAQSAU2,DATA,_MAP_GEOMETRY_,char,28.0,8.0,1.0,Variable used by the Map Chart Client,$GEOREF.,,,0.0,char,no,0.0,,yes
MAPSSAS,IRAQSAU2,DATA,COUNTRY,num,4.0,0.0,2.0,World Geographic Code,,,,0.0,num,no,0.0,,yes
MAPSSAS,IRAQSAU2,DATA,ID,num,4.0,4.0,3.0,Id Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,IRAQSAU2,DATA,IDNAME,char,45.0,36.0,4.0,Name of Governorates,,,,0.0,char,no,0.0,,yes
MAPSSAS,IRAQSAUD,DATA,ID,num,4.0,0.0,1.0,Id Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,IRAQSAUD,DATA,SEGMENT,num,4.0,4.0,2.0,Subdivision Segment Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,IRAQSAUD,DATA,X,num,5.0,8.0,3.0,Projected Longitude,9.2,,,0.0,num,no,0.0,,yes
MAPSSAS,IRAQSAUD,DATA,Y,num,5.0,13.0,4.0,Projected Latitude,9.2,,,0.0,num,no,0.0,,yes
MAPSSAS,IRAQSAUD,DATA,LONG,num,5.0,18.0,5.0,Deprojected longitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,IRAQSAUD,DATA,LAT,num,5.0,23.0,6.0,Deprojected latitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,IRELAND,DATA,ID,num,4.0,0.0,1.0,Division Id number,,,,0.0,num,no,0.0,,yes
MAPSSAS,IRELAND,DATA,SEGMENT,num,4.0,4.0,2.0,Political Subdivision Segment Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,IRELAND,DATA,X,num,5.0,8.0,3.0,Projected Longitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,IRELAND,DATA,Y,num,5.0,13.0,4.0,Projected Latitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,IRELAND,DATA,LAT,num,5.0,18.0,5.0,Deprojected latitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,IRELAND,DATA,LONG,num,5.0,23.0,6.0,Deprojected longitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,IRELAND2,DATA,_MAP_GEOMETRY_,char,28.0,15.0,1.0,Variable used by the Map Chart Client,$GEOREF.,,,0.0,char,no,0.0,,yes
MAPSSAS,IRELAND2,DATA,COUNTRY,num,5.0,0.0,2.0,World Geographic Code,,,,0.0,num,no,0.0,,yes
MAPSSAS,IRELAND2,DATA,ID,num,5.0,5.0,3.0,Division Id number,,,,0.0,num,no,0.0,,yes
MAPSSAS,IRELAND2,DATA,REGION,char,1.0,43.0,4.0,Initial for Region of U.K. or Ireland,,,,0.0,char,no,0.0,,yes
MAPSSAS,IRELAND2,DATA,IDNAME,char,30.0,44.0,5.0,Name of Internal Division,,,,0.0,char,no,0.0,,yes
MAPSSAS,IRELAND2,DATA,OLDID,num,5.0,10.0,6.0,Id Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,ISRAEL,DATA,ID,num,5.0,0.0,1.0,Id Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,ISRAEL,DATA,SEGMENT,num,5.0,5.0,2.0,Political Subdivision Segment Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,ISRAEL,DATA,X,num,6.0,10.0,3.0,Projected Longitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,ISRAEL,DATA,Y,num,6.0,16.0,4.0,Projected Latitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,ISRAEL,DATA,LONG,num,6.0,22.0,5.0,Deprojected longitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,ISRAEL,DATA,LAT,num,6.0,28.0,6.0,Deprojected latitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,ISRAEL,DATA,LAKE,num,5.0,34.0,7.0,Lake Flag,,,,0.0,num,no,0.0,,yes
MAPSSAS,ISRAEL2,DATA,_MAP_GEOMETRY_,char,27.0,10.0,1.0,Variable used by the Map Chart Client,$GEOREF.,,,0.0,char,no,0.0,,yes
MAPSSAS,ISRAEL2,DATA,COUNTRY,num,5.0,0.0,2.0,World Geographic Code,,,,0.0,num,no,0.0,,yes
MAPSSAS,ISRAEL2,DATA,ID,num,5.0,5.0,3.0,Id Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,ISRAEL2,DATA,IDNAME,char,35.0,37.0,4.0,Name of Internal Division,,,,0.0,char,no,0.0,,yes
MAPSSAS,ISRAEL2,DATA,DISTRICT,char,35.0,72.0,5.0,Name of Local Authority,,,,0.0,char,no,0.0,,yes
MAPSSAS,ISRAEL2,DATA,ZONE,char,35.0,107.0,6.0,Name of Military Administrative Zone,,,,0.0,char,no,0.0,,yes
MAPSSAS,ITALY,DATA,ID,num,5.0,32.0,1.0,GLC: Province Number,,,,1.0,num,no,0.0,,yes
MAPSSAS,ITALY,DATA,SEGMENT,num,5.0,37.0,2.0,Segment Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,ITALY,DATA,DENSITY,num,5.0,42.0,3.0,Levels for Reducing,,,,0.0,num,no,0.0,,yes
MAPSSAS,ITALY,DATA,X,num,8.0,0.0,4.0,Projected Longitude: Default/Rescaled,,,,0.0,num,no,0.0,,yes
MAPSSAS,ITALY,DATA,Y,num,8.0,8.0,5.0,Projected Latitude: Default/Rescaled,,,,0.0,num,no,0.0,,yes
MAPSSAS,ITALY,DATA,LAT,num,8.0,16.0,6.0,Unprojected Latitude in Radians,,,,0.0,num,no,0.0,,yes
MAPSSAS,ITALY,DATA,LONG,num,8.0,24.0,7.0,Unprojected Longitude in Radians,,,,0.0,num,no,0.0,,yes
MAPSSAS,ITALY2,DATA,COUNTRY,num,5.0,0.0,1.0,GLC alpha code for country,,,,0.0,num,no,0.0,,yes
MAPSSAS,ITALY2,DATA,ID,num,5.0,5.0,2.0,ID Number for Province,,,,2.0,num,no,0.0,,yes
MAPSSAS,ITALY2,DATA,REGION,num,5.0,10.0,3.0,GLC: Region Number,,,,1.0,num,no,0.0,,yes
MAPSSAS,ITALY2,DATA,NUTS,char,3.0,20.0,4.0,European Standard,,,,0.0,char,no,0.0,,yes
MAPSSAS,ITALY2,DATA,IDNAME,char,25.0,23.0,5.0,GLC: Name of Province,,,,0.0,char,no,0.0,,yes
MAPSSAS,ITALY2,DATA,REGNAME,char,25.0,48.0,6.0,GLC: Name of Region,,,SIMPLE,0.0,char,no,0.0,,yes
MAPSSAS,ITALY2,DATA,REGNAME2,char,40.0,73.0,7.0,GLC: Alt. Name of Region,,,,0.0,char,no,0.0,,yes
MAPSSAS,ITALY2,DATA,_MAP_GEOMETRY_,char,27.0,113.0,8.0,ITALY-Variable used by the Map Chart Client,$GEOREF.,,,0.0,char,no,0.0,,yes
MAPSSAS,ITALY2,DATA,OLDID,num,5.0,15.0,9.0,Previous ID Number Rel913,,,,0.0,num,no,0.0,,yes
MAPSSAS,IVORY,DATA,ID,num,5.0,0.0,1.0,Id Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,IVORY,DATA,SEGMENT,num,5.0,5.0,2.0,Subdivision Segment Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,IVORY,DATA,LAKE,num,6.0,10.0,3.0,Lake Flag,,,,0.0,num,no,0.0,,yes
MAPSSAS,IVORY,DATA,X,num,6.0,16.0,4.0,Projected Longitude,9.2,,,0.0,num,no,0.0,,yes
MAPSSAS,IVORY,DATA,Y,num,6.0,22.0,5.0,Projected Latitude,9.2,,,0.0,num,no,0.0,,yes
MAPSSAS,IVORY,DATA,LONG,num,6.0,28.0,6.0,Deprojected longitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,IVORY,DATA,LAT,num,6.0,34.0,7.0,Deprojected latitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,IVORY2,DATA,_MAP_GEOMETRY_,char,27.0,8.0,1.0,Variable used by the Map Chart Client,$GEOREF.,,,0.0,char,no,0.0,,yes
MAPSSAS,IVORY2,DATA,COUNTRY,num,4.0,0.0,2.0,World Geographic Code,,,,0.0,num,no,0.0,,yes
MAPSSAS,IVORY2,DATA,ID,num,4.0,4.0,3.0,Id Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,IVORY2,DATA,IDNAME,char,45.0,35.0,4.0,Name of Prefectures,,,,0.0,char,no,0.0,,yes
MAPSSAS,IVORY2,DATA,REGION,char,12.0,80.0,5.0,Name of Region,,,,0.0,char,no,0.0,,yes
MAPSSAS,IVORY2,DATA,DEPTMENT,char,35.0,92.0,6.0,Name of Department,,,,0.0,char,no,0.0,,yes
MAPSSAS,IVORY2,DATA,CAPITAL,char,35.0,127.0,7.0,Capital of Region,,,,0.0,char,no,0.0,,yes
MAPSSAS,JAMAICA,DATA,ID,num,5.0,0.0,1.0,Id Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,JAMAICA,DATA,SEGMENT,num,5.0,5.0,2.0,Political Subdivision Segment Number,,,,0.0,num,no,0.0,,yes
